applicant_id,business_type,years_in_operation,promoter_credit_score,promoter_exp_years,prior_default,annual_revenue,gst_turnover,ebitda_margin,net_margin,total_debt,existing_emi,loan_amount_requested,loan_tenure_months,loan_purpose,proposed_emi,dscr,collateral_type,collateral_value,default_probability_true,default_flag
APP_02271,Manufacturing,6,769,11,0,14281251,12124202,0.1751,0.0757,9697101,126378,1244836,12,Inventory Restocking,120839,0.84,Real Estate,1661965,0.2689,1
APP_02272,Retail/Trading,5,802,10,1,2043425,1638429,0.1515,0.0008,1636644,22070,132729,48,Equipment Purchase,4485,0.97,Machinery,262849,0.5,1
APP_02273,Retail/Trading,7,658,7,0,50898244,50744372,0.0726,-0.0074,15661288,273143,13513512,24,Equipment Purchase,744877,0.3,Receivables,19128745,0.8176,1
APP_02274,Services,3,778,15,1,12813126,12487113,0.2309,0.1737,17672655,211333,794216,48,Debt Consolidation,25493,1.04,Inventory,1248009,0.5,0
APP_02275,Construction,1,672,1,0,69532664,70806548,0.1428,0.031,20400211,267167,7932970,48,Inventory Restocking,263972,1.56,Inventory,12385601,0.3318,0
APP_02276,Services,11,572,13,0,1522627,1634477,0.175,0.1399,1372559,23197,118755,12,Debt Consolidation,11402,0.64,Receivables,233569,0.8176,1
APP_02277,Services,13,780,27,0,24980011,23638921,0.2603,0.1746,25150615,494449,5920139,24,Equipment Purchase,307760,0.68,Receivables,4108751,0.2689,0
APP_02278,Services,11,675,18,0,2031161,1794390,0.2127,0.1268,1084889,27386,582794,24,Working Capital,32635,0.6,Inventory,843806,0.5,1
APP_02279,Services,6,731,11,0,8139800,7797343,0.3562,0.1493,15530162,266336,929225,36,Debt Consolidation,37226,0.8,Real Estate,1127413,0.2689,0
APP_02280,Manufacturing,5,722,8,0,6628468,5326666,0.1977,0.042,7834957,147051,1418924,48,Expansion,50128,0.55,Inventory,1260678,0.2689,1
APP_02281,Retail/Trading,4,792,8,0,28479582,32232583,0.0961,0.0521,2239040,31919,1625041,12,Equipment Purchase,154839,1.22,Machinery,3026530,0.0474,0
APP_02282,Retail/Trading,3,653,12,1,14244241,13581748,0.0829,-0.0222,6600528,178660,2031672,24,Expansion,109123,0.34,Real Estate,3698149,0.9707,1
APP_02283,Retail/Trading,6,786,19,0,3085274,3236808,0.0346,0.041,172658,2274,348208,36,Inventory Restocking,13580,0.56,Machinery,434442,0.1192,0
APP_02284,Manufacturing,12,812,14,1,19903031,18507634,0.0701,0.156,2271899,40570,2151269,24,Equipment Purchase,118079,0.73,Real Estate,3161670,0.5,1
APP_02285,Manufacturing,3,880,17,0,4826496,5048152,0.207,0.0348,728942,12450,621445,36,Equipment Purchase,25181,2.21,Inventory,343137,0.0067,0
APP_02286,Retail/Trading,12,762,25,0,12388400,12588771,0.0931,0.0323,6428331,143573,4111343,36,Debt Consolidation,174085,0.3,Receivables,7270609,0.2689,0
APP_02287,Construction,1,658,15,0,7685056,6789160,0.1944,-0.0149,6988563,86279,2938863,36,Debt Consolidation,117331,0.61,Inventory,5770713,0.9427,1
APP_02288,Retail/Trading,7,658,17,1,4173432,4382644,0.0885,-0.0061,293209,5319,1240003,36,Expansion,50863,0.55,Machinery,2014748,0.9707,1
APP_02289,Retail/Trading,8,808,18,0,1100930,929018,0.1019,-0.0026,447174,5849,100000,36,Debt Consolidation,4132,0.94,Inventory,54704,0.3775,1
APP_02290,Manufacturing,4,838,9,0,6879354,6827307,0.2185,0.0893,1744407,36803,1856444,36,Working Capital,73101,1.14,Real Estate,1654794,0.0474,0
APP_02291,Services,2,738,7,0,2397602,2608474,0.1599,0.0734,1775938,43699,735920,24,Equipment Purchase,41264,0.38,Inventory,1343872,0.2689,1
APP_02292,Retail/Trading,10,792,15,0,1231635,1255805,0.1049,0.0092,355320,5341,109484,36,Inventory Restocking,4345,1.11,Inventory,152273,0.0474,0
APP_02293,Retail/Trading,6,800,14,0,14600343,16038599,0.1087,0.0102,1245302,14958,2234041,36,Equipment Purchase,91517,1.24,Inventory,2887445,0.0474,0
APP_02294,Services,26,678,39,0,2528059,2298675,0.3102,0.1803,3969123,59193,505443,24,Expansion,27671,0.75,Machinery,536605,0.5,1
APP_02295,Manufacturing,13,705,27,0,617668,506195,0.1716,0.053,386680,5929,100000,12,Debt Consolidation,9544,0.57,Inventory,166359,0.2689,0
APP_02296,Manufacturing,13,652,22,0,5404193,4444344,0.1207,0.0722,3098740,54148,1250592,24,Equipment Purchase,65760,0.45,Real Estate,707328,0.5,1
APP_02297,Retail/Trading,0,780,12,0,4490978,4075518,0.0275,0.0498,520169,10482,430334,12,Debt Consolidation,41439,0.2,Inventory,585446,0.5,1
APP_02298,Manufacturing,3,611,13,0,5004772,4819929,0.1337,0.0745,1933409,34110,1029292,36,Expansion,40817,0.74,Real Estate,1070352,0.5,1
APP_02299,Manufacturing,2,770,9,0,4997846,5072824,0.124,0.0795,2691010,62364,1532579,24,Debt Consolidation,82088,0.36,Inventory,1872314,0.2689,0
APP_02300,Retail/Trading,1,836,6,0,1611684,1777791,0.0888,0.0136,83147,1711,340591,36,Inventory Restocking,13706,0.77,Receivables,496102,0.2689,0
APP_02301,Tech/Startup,6,835,7,0,3337804,3791223,0.0882,-0.064,697047,11735,412726,36,Expansion,16989,0.85,Receivables,749716,0.4502,0
APP_02302,Services,10,831,13,0,18757674,20210875,0.2268,0.1506,20331429,473372,6203901,36,Equipment Purchase,257002,0.49,Real Estate,10813465,0.1192,0
APP_02303,Services,3,701,17,0,15036087,14814809,0.1221,0.1921,8623577,116545,2827362,48,Equipment Purchase,93214,0.73,Receivables,3793215,0.2689,0
APP_02304,Retail/Trading,1,620,6,1,3526389,3194184,0.1181,0.0348,2241787,61326,700983,36,Inventory Restocking,26902,0.39,Inventory,677941,0.9526,0
APP_02305,Logistics,3,735,11,0,10877484,10563352,0.1619,0.0093,6797603,132155,1905389,12,Working Capital,185379,0.46,Inventory,2051197,0.2689,0
APP_02306,Retail/Trading,5,781,15,0,6026319,5480084,-0.0073,-0.0267,250926,4127,912421,12,Debt Consolidation,88213,-0.04,Receivables,1252858,0.3775,0
APP_02307,Manufacturing,5,697,6,0,3628439,3809081,0.1716,0.0842,2221712,27568,945867,24,Equipment Purchase,52657,0.65,Machinery,677771,0.5,0
APP_02308,Services,6,753,20,0,24058210,27120404,0.268,0.1781,20969349,330092,2784318,36,Inventory Restocking,109583,1.22,Inventory,4168328,0.1192,0
APP_02309,Manufacturing,8,740,13,0,1841654,1855052,0.0313,0.044,91344,1821,587911,12,Debt Consolidation,57544,0.08,Machinery,436970,0.2689,1
APP_02310,Retail/Trading,6,662,15,0,7785985,6371550,0.0473,0.05,1763220,33327,1701976,36,Expansion,66533,0.31,Receivables,1541295,0.5,1
APP_02311,Services,11,716,21,0,732270,861075,0.2574,0.229,811809,15528,263072,48,Inventory Restocking,8493,0.65,Receivables,418111,0.2689,0
APP_02312,Logistics,3,579,12,0,8307001,7623447,0.0653,0.0657,1646982,36880,3145128,12,Expansion,301980,0.13,Receivables,6217567,0.8176,1
APP_02313,Retail/Trading,5,624,14,0,2441074,2845814,0.1275,0.0739,304760,7095,449256,60,Expansion,14220,1.22,Machinery,564308,0.2689,1
APP_02314,Services,9,531,15,0,3409052,3835958,0.2397,0.1109,973702,16483,359955,48,Expansion,11462,2.44,Machinery,221873,0.1824,0
APP_02315,Construction,7,517,20,0,3800393,3668329,0.1728,0.0688,741789,15147,862085,48,Debt Consolidation,30195,1.21,Machinery,1004928,0.69,1
APP_02316,Manufacturing,18,652,31,0,500000,411340,0.1788,0.1205,229351,5675,100000,48,Working Capital,3085,0.85,Machinery,182496,0.5,1
APP_02317,Retail/Trading,3,753,17,0,776913,916043,0.0681,-0.0012,72736,1567,154825,12,Expansion,14634,0.27,Real Estate,253583,0.6225,1
APP_02318,Retail/Trading,9,783,16,0,14594322,15522834,0.1083,0.0392,8276130,135685,2657699,24,Equipment Purchase,141914,0.47,Real Estate,1448798,0.1192,0
APP_02319,Retail/Trading,4,713,16,0,6110455,5498563,0.0641,-0.0003,2134331,44160,1268929,24,Debt Consolidation,69677,0.29,None,0,0.7311,1
APP_02320,Retail/Trading,3,689,11,0,31016609,31432680,0.0971,0.0557,15698027,331100,6963165,24,Debt Consolidation,363724,0.36,Real Estate,11480786,0.5,1
APP_02321,Logistics,12,825,16,0,1043929,1100455,0.0404,0.0513,162457,2469,281443,36,Expansion,10813,0.26,Inventory,331942,0.1192,1
APP_02322,Services,6,612,14,0,14968171,13331607,0.2795,0.204,15813735,228879,768389,48,Equipment Purchase,24254,1.38,Real Estate,762966,0.1192,0
APP_02323,Services,7,503,15,0,9368163,7845051,0.2533,0.1966,12816177,269361,1309173,24,Inventory Restocking,71978,0.58,None,0,0.8808,1
APP_02324,Retail/Trading,4,579,16,0,21799881,19772191,0.1219,0.0558,7268403,123901,2389026,24,Debt Consolidation,124802,0.89,None,0,0.8808,0
APP_02325,Tech/Startup,4,749,18,0,4736936,3879745,0.0597,0.0243,238433,3279,1414715,36,Expansion,56262,0.4,None,0,0.4502,1
APP_02326,Construction,1,792,11,0,6184551,5120774,0.1431,0.0661,2732641,39537,2110877,12,Expansion,198669,0.31,Inventory,2403016,0.3318,0
APP_02327,Tech/Startup,7,599,13,0,1880425,1622118,0.101,-0.0128,673255,17119,571676,36,Working Capital,22689,0.4,Receivables,1042975,0.9644,1
APP_02328,Manufacturing,2,514,3,0,3895303,3363058,0.2479,0.0998,3401411,63836,1523578,24,Working Capital,84158,0.54,Inventory,1962260,0.8176,1
APP_02329,Services,5,828,12,0,2988777,2687450,0.2308,0.201,948206,13408,230245,48,Inventory Restocking,7419,2.76,Inventory,191013,0.0067,0
APP_02330,Manufacturing,11,582,22,0,1098443,1290639,0.0869,0.0591,459098,10290,233599,36,Inventory Restocking,9546,0.4,Inventory,444726,0.8176,1
APP_02331,Retail/Trading,1,743,5,0,6346392,6538865,0.0106,0.019,304646,6709,2315034,36,Inventory Restocking,90333,0.06,None,0,0.6225,1
APP_02332,Manufacturing,30,459,42,0,16689803,16172453,0.2002,0.0733,5894848,88981,2698422,24,Inventory Restocking,149370,1.17,Machinery,3991431,0.6225,1
APP_02333,Services,3,718,13,0,22206601,22773310,0.2529,0.1609,19838004,399798,7346187,60,Expansion,224441,0.75,Inventory,7585999,0.2689,0
APP_02334,Services,6,796,13,0,2037563,1634705,0.2386,0.1165,2356070,45713,502481,36,Expansion,19762,0.62,Receivables,840908,0.1192,0
APP_02335,Manufacturing,7,585,8,1,5159283,5973927,0.0673,0.1192,188290,3081,2024991,48,Expansion,62678,0.44,Inventory,1100248,0.9707,1
APP_02336,Retail/Trading,3,659,16,0,4585709,4644980,0.0482,0.0094,445433,6184,824774,60,Equipment Purchase,22526,0.64,None,0,0.6225,1
APP_02337,Retail/Trading,4,724,10,0,31626928,31015271,0.0053,0.0259,517627,8638,6199147,36,Inventory Restocking,249408,0.05,Receivables,12114154,0.2689,1
APP_02338,Retail/Trading,12,766,16,0,45972500,54093118,0.1071,0.0191,25352123,321382,4934333,36,Equipment Purchase,195834,0.79,Real Estate,7606393,0.2689,0
APP_02339,Manufacturing,10,671,13,0,1125959,1229731,0.1675,0.0207,923313,22454,119209,24,Debt Consolidation,6365,0.55,Inventory,71168,0.5,1
APP_02340,Retail/Trading,5,653,14,0,9662658,9034279,0.0885,0.0177,1138071,15762,3394982,36,Debt Consolidation,138088,0.46,Real Estate,5579310,0.5,1
APP_02341,Tech/Startup,6,814,18,0,10194366,11972905,0.028,-0.0986,869081,13996,1962958,48,Expansion,62110,0.31,Receivables,3661441,0.4502,1
APP_02342,Manufacturing,7,569,12,0,4237121,4833703,0.107,0.0436,986557,13118,1132001,24,Debt Consolidation,61072,0.51,Inventory,974151,0.8176,1
APP_02343,Manufacturing,9,776,13,1,1184100,1399385,0.1674,0.0931,536627,10483,370964,60,Expansion,10270,0.8,Inventory,334185,0.7311,1
APP_02344,Retail/Trading,9,804,14,0,12566123,10536563,0.0886,0.0413,3866837,65383,2555762,36,Inventory Restocking,109088,0.53,Receivables,3307316,0.1192,0
APP_02345,Logistics,9,786,17,0,23196044,27420367,0.0415,0.0652,3123244,41349,8903207,36,Equipment Purchase,338508,0.21,Real Estate,16833236,0.1192,0
APP_02346,Services,4,788,4,0,2795787,2843743,0.2833,0.1582,1012889,13340,1057816,36,Expansion,40045,1.24,Inventory,674594,0.0474,1
APP_02347,Services,6,552,18,0,22649952,24210217,0.2451,0.1277,6491140,120100,6524124,24,Working Capital,355484,0.97,Machinery,10748463,0.8176,1
APP_02348,Retail/Trading,11,800,21,0,5415851,4792462,0.0969,0.0185,638622,8462,2157256,24,Working Capital,112134,0.36,Inventory,1801832,0.1192,1
APP_02349,Services,21,686,21,0,29690116,25419507,0.2961,0.1583,45079622,655654,1512027,24,Inventory Restocking,84253,0.99,Inventory,1456526,0.5,0
APP_02350,Manufacturing,6,679,18,0,29619099,24635833,0.1416,0.0697,2556719,45940,1576874,36,Equipment Purchase,66033,3.12,Real Estate,1540530,0.0474,0
APP_02351,Services,4,863,9,0,5239477,5076661,0.2421,0.1454,2046084,24787,385820,60,Expansion,11122,2.94,Machinery,680295,0.0067,0
APP_02352,Logistics,3,775,4,0,8893521,7902247,0.1161,0.0112,5945147,158609,3381600,36,Inventory Restocking,141925,0.29,Real Estate,1699874,0.2689,1
APP_02353,Services,9,561,16,0,2320046,1931784,0.2619,0.1551,524503,9647,607137,36,Equipment Purchase,25184,1.45,Real Estate,1070251,0.3775,1
APP_02354,Logistics,1,599,7,0,768171,907998,0.0611,0.0569,32835,647,287835,24,Working Capital,15066,0.25,Machinery,463310,0.9241,1
APP_02355,Services,9,789,14,0,7281701,7961495,0.2494,0.1251,4777192,59038,688006,48,Expansion,24171,1.82,Real Estate,495035,0.018,0
APP_02356,Manufacturing,9,741,12,0,927689,934314,0.1803,0.1202,222746,5462,100000,36,Equipment Purchase,4215,1.44,Real Estate,158045,0.0474,0
APP_02357,Logistics,4,836,12,0,66432374,72898834,0.0914,0.0531,21920989,331407,15953654,36,Debt Consolidation,628436,0.53,Receivables,23364497,0.1192,0
APP_02358,Manufacturing,7,549,13,0,21129617,22071644,0.2124,0.0142,10603443,150621,2352292,60,Expansion,71843,1.68,Inventory,1760992,0.3775,0
APP_02359,Services,5,877,11,0,4493365,3914678,0.3446,0.1524,2554165,56961,1576909,48,Debt Consolidation,55697,1.15,Inventory,1794425,0.0474,0
APP_02360,Manufacturing,2,723,16,0,132322853,139385529,0.1879,0.0289,148971689,3448619,26086562,36,Inventory Restocking,1082749,0.46,Inventory,37119274,0.2689,1
APP_02361,Manufacturing,9,826,13,0,2529667,2712827,0.0818,0.0511,491378,12831,808633,60,Equipment Purchase,21944,0.5,Real Estate,1105718,0.1192,0
APP_02362,Retail/Trading,8,799,8,0,3365442,3012031,0.0272,-0.0399,368046,8436,776587,36,Equipment Purchase,29705,0.2,Receivables,401426,0.3775,0
APP_02363,Retail/Trading,4,803,17,0,3316971,3078341,0.0204,0.0051,359957,4812,779603,48,Equipment Purchase,27867,0.17,Receivables,423932,0.1192,0
APP_02364,Retail/Trading,21,710,34,0,4991321,4758327,0.0083,0.0746,231435,2846,1440723,36,Equipment Purchase,58327,0.06,Inventory,1806507,0.2689,0
APP_02365,Services,6,632,7,0,3715279,3867674,0.2819,0.1279,2885865,36406,621967,12,Expansion,60054,0.9,Machinery,431072,0.5,0
APP_02366,Manufacturing,1,805,8,0,9321873,7930333,0.179,0.0901,9793700,182941,3561855,60,Debt Consolidation,111229,0.47,Machinery,5746119,0.2689,0
APP_02367,Manufacturing,12,824,22,0,1625742,1784075,0.0639,0.0929,465617,6572,309124,24,Debt Consolidation,15983,0.38,Machinery,473232,0.1192,0
APP_02368,Services,10,658,14,0,6283896,5896869,0.2291,0.1707,5339210,70532,1189634,24,Inventory Restocking,64002,0.89,None,0,0.6225,1
APP_02369,Retail/Trading,11,701,12,0,2810751,3026361,0.0259,0.0463,313894,4185,836473,24,Inventory Restocking,45587,0.12,Inventory,512606,0.2689,0
APP_02370,Services,3,559,14,0,5810693,6816843,0.3026,0.162,4361514,111808,1584507,36,Equipment Purchase,59876,0.85,Inventory,2775514,0.8176,1
APP_02371,Services,7,745,11,0,1469602,1687029,0.1604,0.2238,668098,14426,585671,24,Working Capital,32088,0.42,None,0,0.3775,1
APP_02372,Tech/Startup,6,847,13,1,1909926,2091430,0.1297,-0.0572,922967,11384,663853,36,Working Capital,27903,0.53,Receivables,640286,0.8581,1
APP_02373,Services,5,601,8,0,69040862,60571674,0.2812,0.2134,44601000,623655,10328980,60,Equipment Purchase,278275,1.79,Real Estate,17308585,0.1192,0
APP_02374,Retail/Trading,14,811,16,1,1784341,1949980,0.0093,0.0628,78695,1034,152638,12,Debt Consolidation,14860,0.09,Receivables,187680,0.5,0
APP_02375,Services,6,684,10,0,10101158,10649810,0.2417,0.1405,4591937,75677,882028,48,Inventory Restocking,31507,1.9,Real Estate,1330147,0.1192,0
APP_02376,Retail/Trading,4,576,16,0,2830124,3138660,0.0671,-0.0327,927476,16904,499695,24,Expansion,28117,0.35,Inventory,258734,0.9526,1
APP_02377,Retail/Trading,4,715,10,0,1589917,1824470,0.104,-0.0428,221106,3287,345035,12,Working Capital,33130,0.38,Inventory,241030,0.6225,1
APP_02378,Tech/Startup,2,861,3,0,5820674,5381737,0.0739,-0.0651,729054,12420,1589005,36,Inventory Restocking,66865,0.45,Receivables,2399978,0.4502,0
APP_02379,Retail/Trading,7,695,7,0,1899903,2009568,0.0609,-0.0347,536928,9954,665353,48,Working Capital,23079,0.29,Real Estate,863454,0.8176,1
APP_02380,Tech/Startup,15,548,27,0,10035111,9132505,0.1445,-0.1052,2824068,53589,3977307,24,Debt Consolidation,221755,0.44,Receivables,6940322,0.9644,1
APP_02381,Tech/Startup,5,626,15,0,4640395,4355075,0.0537,-0.0664,1214426,27866,895831,36,Debt Consolidation,35625,0.33,None,0,0.9089,1
APP_02382,Logistics,7,751,11,0,26783483,27004656,0.1043,0.0614,13437750,218813,6453564,24,Equipment Purchase,348781,0.41,Real Estate,10729025,0.2689,0
APP_02383,Logistics,5,642,17,0,1124982,1095356,0.121,0.1079,260656,4276,292789,60,Equipment Purchase,8158,0.91,Real Estate,407281,0.5,1
APP_02384,Retail/Trading,6,579,18,0,7506764,7808928,0.0974,0.0383,659459,10246,1842885,24,Working Capital,95691,0.58,Inventory,2662447,0.8176,1
APP_02385,Retail/Trading,10,573,16,0,8405542,9275554,0.0512,0.0391,609102,14649,685972,36,Working Capital,27963,0.84,Machinery,384042,0.8176,0
APP_02386,Services,2,666,14,0,1630017,1698490,0.2256,0.1356,1705676,21343,147132,48,Inventory Restocking,4764,1.17,Inventory,187227,0.2689,0
APP_02387,Retail/Trading,1,678,8,0,2429443,2885984,0.2385,0.0763,2989389,41740,877185,36,Equipment Purchase,35343,0.63,Machinery,806401,0.7311,0
APP_02388,Services,12,753,22,0,976622,1069643,0.2066,0.1695,525876,12436,279757,60,Debt Consolidation,8807,0.79,Receivables,295184,0.2689,0
APP_02389,Services,4,863,11,0,828976,989801,0.2635,0.1301,306521,7699,238385,60,Inventory Restocking,6432,1.29,Real Estate,390279,0.018,0
APP_02390,Services,4,629,13,0,4674829,5130046,0.3542,0.144,1515271,22663,1566879,36,Inventory Restocking,66036,1.56,Inventory,1510048,0.1192,0
APP_02391,Retail/Trading,24,631,32,0,14192322,14237276,0.1493,0.0102,3573447,68205,1127573,36,Expansion,43086,1.59,Real Estate,1307420,0.1192,0
APP_02392,Manufacturing,10,694,20,0,4602332,4438499,0.205,0.1201,5555244,108259,899378,24,Debt Consolidation,49407,0.5,Machinery,750205,0.5,0
APP_02393,Retail/Trading,3,620,13,0,4839009,5295154,0.0315,0.0201,219016,2869,659731,60,Inventory Restocking,18725,0.59,None,0,0.6225,1
APP_02394,Manufacturing,12,557,23,0,1134847,1219790,0.1457,0.129,161007,3062,319212,24,Expansion,16652,0.7,Machinery,291271,0.8176,1
APP_02395,Logistics,10,719,10,0,500000,533752,0.1977,0.0381,476356,7180,100000,48,Equipment Purchase,3462,0.77,Real Estate,186800,0.2689,0
APP_02396,Retail/Trading,0,692,6,0,8125048,8845849,0.0608,0.0374,1919484,31069,2374494,36,Debt Consolidation,97997,0.32,None,0,0.8176,0
APP_02397,Manufacturing,7,679,16,0,2439183,2802301,0.0714,0.1182,599605,12331,453115,36,Equipment Purchase,18568,0.47,Machinery,837054,0.5,1
APP_02398,Manufacturing,2,744,9,0,620893,553280,0.1068,0.0829,196577,3786,126532,24,Expansion,7148,0.51,Machinery,138671,0.2689,0
APP_02399,Services,6,721,11,0,2805675,2878504,0.3201,0.1634,3915450,48176,943561,36,Debt Consolidation,35757,0.89,Inventory,1126251,0.2689,1
APP_02400,Services,21,733,30,1,7269584,7569966,0.2301,0.1193,7261766,139902,1249339,24,Working Capital,67264,0.67,Real Estate,2108097,0.7311,1
APP_02401,Retail/Trading,11,559,24,0,8737129,8013194,0.0773,0.0213,1913135,25982,1221535,24,Working Capital,66549,0.61,Inventory,2335334,0.8176,0
APP_02402,Manufacturing,12,820,23,1,6842539,8178064,0.2812,0.0558,3441257,44494,2378416,24,Working Capital,127139,0.93,Machinery,2724692,0.5,1
APP_02403,Retail/Trading,5,847,8,0,2339300,2606483,0.0534,-0.0001,640458,16251,678138,24,Inventory Restocking,37307,0.19,Machinery,403141,0.3775,0
APP_02404,Retail/Trading,12,827,18,0,10999040,10212679,0.067,0.0457,1036288,15277,2104814,36,Working Capital,88978,0.59,Real Estate,3456084,0.1192,0
APP_02405,Services,3,864,5,0,5259150,4961344,0.2027,0.1606,3663714,50910,1180659,36,Inventory Restocking,48717,0.89,Real Estate,1453031,0.1192,0
APP_02406,Services,7,847,8,0,1883249,2047662,0.1894,0.178,1537104,27045,323448,12,Inventory Restocking,31109,0.51,None,0,0.1824,0
APP_02407,Retail/Trading,10,784,15,0,1410520,1134900,0.0571,0.0202,323498,5108,342647,36,Expansion,14209,0.35,Real Estate,437382,0.1192,0
APP_02408,Retail/Trading,10,811,11,0,6821239,6723123,0.1503,0.0169,4003095,91464,672189,48,Working Capital,21094,0.76,Inventory,1342915,0.1192,0
APP_02409,Construction,2,798,7,0,15290800,14331216,0.1599,0.0812,10128871,197490,5519286,36,Debt Consolidation,225892,0.48,Receivables,3312690,0.1545,0
APP_02410,Retail/Trading,19,531,28,0,10988973,12545024,0.1451,0.0398,8473930,121111,2680395,60,Inventory Restocking,76935,0.67,Real Estate,1476532,0.8176,1
APP_02411,Services,3,770,5,0,6555839,7319712,0.2342,0.1343,3852477,59338,1211808,12,Expansion,115034,0.73,Real Estate,991862,0.2689,1
APP_02412,Manufacturing,27,851,40,1,11525406,10751345,0.1657,0.0572,7547172,177386,2882017,48,Inventory Restocking,96170,0.58,Machinery,3720206,0.5,0
APP_02413,Retail/Trading,11,566,12,0,92778683,106316836,0.107,0.036,43023031,515700,9873268,36,Debt Consolidation,412717,0.89,None,0,0.8808,1
APP_02414,Manufacturing,10,592,22,0,7613263,8872801,0.0917,0.0431,2614536,32272,589765,36,Debt Consolidation,23497,1.04,Inventory,474796,0.6225,1
