applicant_id,business_type,years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,repayment_history,default_flag
APP002734,Services,10,4962939,28658,1532762,768,0,1.309,2549705,Poor,1
APP002735,Services,3,1924239,10367,586518,831,1,1.681,472937,Good,0
APP002736,Services,22,12827052,138093,4381442,649,4,1.528,2683229,Poor,1
APP002737,Services,3,396527,3188,91587,593,1,0.57,95990,Good,0
APP002738,Trading,11,725120,7796,325878,646,2,0.74,509513,Good,0
APP002739,Services,4,19960176,200280,5543352,563,0,1.365,8476604,Poor,1
APP002740,Manufacturing,8,4837667,27973,1838610,595,1,1.017,3553332,Poor,0
APP002741,Trading,12,26670418,224544,9451045,604,0,0.868,13656454,Poor,0
APP002742,Manufacturing,2,5754079,45266,845058,686,0,0.143,943867,Good,0
APP002743,Manufacturing,4,7303683,56230,2549392,574,1,1.83,4322996,Poor,1
APP002744,Manufacturing,4,2137111,18567,684476,740,1,1.831,499394,Average,1
APP002745,Trading,6,2591708,32009,1190738,776,0,0.976,2047513,Average,0
APP002746,Services,9,15139289,165636,6848267,555,0,1.431,7183117,Average,0
APP002747,Trading,20,3164381,37015,507509,559,0,0.438,370996,Average,0
APP002748,Manufacturing,5,20258668,89414,2687799,606,0,1.057,1997601,Average,1
APP002749,Services,19,3299141,17604,718674,647,1,0.984,1419665,Average,0
APP002750,Trading,10,612835,2986,303135,796,0,1.348,434948,Good,1
APP002751,Trading,3,500530,3183,54372,650,0,0.992,41398,Average,0
APP002752,Services,7,2703491,21219,998012,705,3,1.197,901048,Good,1
APP002753,Manufacturing,3,13298589,126564,4566808,697,0,0.662,4832229,Average,0
APP002754,Manufacturing,6,1277775,10656,458250,573,1,0.242,267548,Good,0
APP002755,Services,6,10385785,121443,1945406,636,0,1.842,1289071,Poor,0
APP002756,Manufacturing,8,4106427,49272,783041,664,1,0.173,1286247,Average,0
APP002757,Trading,11,9008459,49810,2452614,709,0,0.635,4121154,Good,0
APP002758,Services,7,2265096,25537,313360,520,1,1.0,621189,Good,0
APP002759,Services,4,4473741,36599,580894,598,0,0.706,349346,Poor,0
APP002760,Manufacturing,17,15636500,124222,2116303,685,1,1.199,3880826,Good,0
APP002761,Manufacturing,20,3823070,40936,1258522,646,4,1.177,1228096,Poor,0
APP002762,Manufacturing,7,1591800,7868,412430,523,0,0.585,409038,Average,0
APP002763,Trading,9,233178,2686,50703,595,0,0.267,35031,Good,0
APP002764,Trading,7,7880937,76895,1783674,524,0,0.361,3530693,Poor,0
APP002765,Manufacturing,8,1109565,12716,202954,804,0,1.024,400120,Good,1
APP002766,Services,9,1632060,20325,431846,636,1,1.757,776132,Good,0
APP002767,Trading,3,675543,5730,122424,649,0,0.291,77882,Good,1
APP002768,Manufacturing,6,2453783,12131,930519,564,0,1.387,1640015,Poor,0
APP002769,Trading,14,86646236,481264,12959937,701,2,1.705,18816804,Average,0
APP002770,Services,13,6263666,42990,3002155,745,3,0.776,2080983,Poor,0
APP002771,Manufacturing,6,1318574,6631,179230,570,0,1.37,159987,Good,1
APP002772,Manufacturing,9,1797167,19699,857939,578,2,1.505,1315937,Good,0
APP002773,Services,6,400381,2658,173492,612,0,1.445,295831,Good,1
APP002774,Trading,11,665598,8186,247792,531,0,1.793,439119,Good,1
APP002775,Trading,2,481917,4829,224053,692,0,0.857,294796,Average,0
APP002776,Trading,10,5394056,30271,839787,745,1,0.613,1093343,Good,0
APP002777,Manufacturing,17,7474976,60799,1274677,540,1,1.183,1945556,Good,0
APP002778,Manufacturing,5,3856180,31070,774556,748,0,0.219,1290862,Good,0
APP002779,Trading,16,6603966,54620,1307087,770,0,0.734,987999,Good,1
APP002780,Manufacturing,9,1129034,9744,253286,383,1,1.828,407728,Good,1
APP002781,Manufacturing,7,624835,2765,206353,553,1,1.161,208938,Poor,0
APP002782,Services,6,613136,6061,68223,601,0,0.93,73383,Poor,0
APP002783,Services,16,627833,5164,158784,738,2,0.705,97901,Average,0
APP002784,Services,6,5934426,63842,1178304,705,0,0.576,1629159,Good,0
APP002785,Services,19,79757459,874241,27329047,595,2,0.65,17494146,Good,0
APP002786,Manufacturing,18,801791,4881,396139,848,0,1.676,740662,Good,0
APP002787,Services,6,2074747,9481,637075,591,0,1.972,911944,Average,1
APP002788,Manufacturing,7,4742138,47549,1281677,580,1,1.166,2544670,Poor,1
APP002789,Services,1,2172606,26754,537279,535,1,0.302,466615,Poor,0
APP002790,Services,7,5763664,45468,2386039,646,1,1.577,3625349,Good,0
APP002791,Services,8,1489386,9427,191821,756,0,1.766,373407,Poor,0
APP002792,Services,15,1354929,7414,655661,589,2,1.969,621479,Good,1
APP002793,Trading,18,2934371,19255,783967,706,1,1.345,505254,Average,1
APP002794,Manufacturing,12,5975455,41226,1347347,694,1,1.113,1954953,Good,1
APP002795,Trading,14,25514725,196436,12492704,674,2,1.379,13106704,Average,0
APP002796,Trading,7,6153993,59253,2919156,696,1,0.175,2655224,Average,0
APP002797,Manufacturing,3,2306688,14862,822965,746,0,1.345,1638014,Poor,0
APP002798,Trading,9,12389607,56886,1330680,695,0,1.448,2170557,Average,0
APP002799,Services,15,16850877,122629,6730476,784,2,1.572,8265643,Average,0
APP002800,Manufacturing,0,2073979,23429,485773,539,0,1.17,279321,Good,0
APP002801,Services,8,2836358,23597,724156,621,0,1.43,570217,Poor,1
APP002802,Services,2,1757052,21447,287272,544,1,1.364,272382,Poor,0
APP002803,Services,4,11647191,97411,3603445,712,0,0.32,4435101,Average,0
APP002804,Services,8,3946133,25514,1569854,788,2,1.907,1955841,Poor,1
APP002805,Trading,18,468474,2706,98006,655,0,1.283,52639,Good,1
APP002806,Services,8,6492766,64631,3087265,694,0,1.483,5912218,Average,0
APP002807,Services,11,33896181,292744,6029952,522,1,0.801,7924627,Good,1
APP002808,Manufacturing,9,37471112,344733,4740280,670,2,1.947,2510408,Good,1
APP002809,Trading,5,1673000,17498,598508,492,0,1.055,928886,Average,1
APP002810,Services,10,1264763,12920,556151,676,2,1.49,337598,Average,0
APP002811,Manufacturing,3,58023630,262732,27924054,463,2,2.009,44169029,Average,1
APP002812,Trading,8,37021768,401862,15062987,835,0,1.841,23381351,Good,0
APP002813,Services,16,7643560,65779,1374770,676,0,1.325,2718449,Poor,1
APP002814,Manufacturing,9,273180,2029,134148,659,2,0.515,135899,Good,0
APP002815,Trading,9,1435030,12407,671270,858,2,2.006,480958,Average,0
APP002816,Services,6,671944,6229,111050,668,1,2.02,70828,Poor,1
APP002817,Trading,2,50543103,273567,16351418,493,0,0.296,9934943,Poor,0
APP002818,Manufacturing,7,354792,2712,114316,620,0,0.956,196109,Average,1
APP002819,Manufacturing,13,55267220,384837,15309788,870,1,1.192,24156121,Good,0
APP002820,Trading,10,3069492,21752,1515446,580,0,0.275,2976143,Good,0
APP002821,Services,3,558499,2752,69169,611,0,0.46,66663,Good,1
APP002822,Manufacturing,2,14650723,80559,5140697,808,0,1.122,8763108,Good,0
APP002823,Trading,5,8824402,48668,1607112,582,0,1.93,1027782,Average,0
APP002824,Manufacturing,7,523516,3809,162778,654,1,0.203,302086,Average,0
APP002825,Manufacturing,7,3367880,39137,1387217,799,1,1.884,801458,Good,1
APP002826,Services,7,27536177,162010,5471182,606,0,1.807,9201571,Average,0
APP002827,Services,8,1909029,14575,491276,586,0,1.729,472132,Good,1
APP002828,Manufacturing,10,44674029,302148,21457259,485,0,0.817,16560487,Good,0
APP002829,Trading,6,1133810,12163,458730,551,1,1.083,714137,Poor,1
APP002830,Manufacturing,4,298397,1367,98199,569,0,0.867,181060,Poor,1
APP002831,Trading,11,3883252,22540,733153,635,1,1.95,1206908,Good,0
APP002832,Services,13,413020,2445,111565,711,0,1.091,108178,Average,1
APP002833,Manufacturing,5,4139647,51502,1695700,655,0,0.253,1747174,Good,0
APP002834,Manufacturing,22,4019088,35862,1721042,570,3,0.771,1349222,Good,0
APP002835,Trading,18,1235670,6579,244468,822,2,1.078,424419,Good,0
APP002836,Services,3,56377602,362789,20567907,545,0,1.912,13587991,Good,0
APP002837,Services,2,3314572,18446,457414,834,0,1.181,848421,Average,1
APP002838,Manufacturing,7,12790415,66574,1397799,679,1,1.473,1959296,Good,0
APP002839,Services,9,14349913,155120,4584360,772,1,0.318,6341464,Good,0
APP002840,Trading,22,55972312,464454,10620854,746,1,1.817,18657996,Good,0
APP002841,Trading,22,649996,6127,85516,844,2,1.224,128385,Good,1
APP002842,Services,11,259925,1800,101872,667,3,2.0,97426,Average,1
APP002843,Services,6,46006809,403976,13764769,635,1,0.996,14098876,Average,1
APP002844,Services,15,8988381,56744,3761734,710,2,1.498,2857342,Good,0
APP002845,Trading,8,4267025,28732,1559929,638,1,1.045,1865823,Average,0
APP002846,Trading,3,2756886,26471,1080484,701,0,0.371,718772,Good,0
APP002847,Services,3,2112934,11451,471066,810,0,0.617,696967,Good,0
APP002848,Manufacturing,6,12610221,117403,2589008,492,0,0.228,1951706,Good,0
APP002849,Trading,14,427356,4815,145450,670,1,0.987,261213,Average,0
APP002850,Trading,4,6956714,35967,1252437,878,0,1.334,1942146,Good,0
APP002851,Services,6,16276664,189550,6936542,622,0,0.563,12744278,Average,0
APP002852,Manufacturing,18,11762094,56795,3636463,787,1,1.082,2292958,Good,0
APP002853,Manufacturing,10,3230747,22855,616413,757,0,0.972,1046523,Good,1
APP002854,Services,10,3581588,33144,1253796,526,1,1.163,2283422,Average,1
APP002855,Manufacturing,14,25637538,226339,12255109,707,3,0.601,6946866,Good,0
APP002856,Trading,6,8294881,41224,1101874,683,1,1.165,2202220,Good,0
APP002857,Manufacturing,18,53665770,580893,7713814,900,1,0.842,7335578,Good,0
APP002858,Manufacturing,12,268145,3291,117322,411,0,0.643,95920,Average,0
APP002859,Manufacturing,7,13629296,77372,1960403,501,0,1.213,2200273,Good,0
APP002860,Manufacturing,16,1123002,13056,129987,659,1,0.431,66677,Good,0
APP002861,Services,11,3252692,28645,777953,636,2,1.911,1422766,Good,0
APP002862,Manufacturing,8,27811795,332799,7973150,577,0,1.876,7197652,Average,1
APP002863,Services,11,806800,4545,264451,590,2,1.455,339128,Good,0
APP002864,Trading,4,81217434,874455,24602392,726,2,0.776,35312779,Poor,0
APP002865,Trading,15,19741884,92092,9185381,595,0,1.289,15492409,Poor,0
APP002866,Trading,22,9508248,109598,3874299,639,2,1.343,3391209,Poor,0
APP002867,Trading,2,823852,8061,406590,753,0,0.843,640671,Poor,0
APP002868,Services,5,2621351,19010,761717,744,0,0.646,515294,Poor,0
APP002869,Manufacturing,5,2005137,11537,268150,612,0,0.42,417335,Poor,0
APP002870,Trading,12,576574,6325,278031,527,0,0.513,522404,Good,0
APP002871,Services,9,18380964,168988,1868337,755,3,1.491,1172455,Good,0
APP002872,Services,6,1889307,13546,775444,568,0,1.783,523466,Good,0
APP002873,Services,6,2662955,20944,299616,791,1,0.881,400239,Good,0
APP002874,Trading,5,2845456,31455,1150946,701,0,0.332,655579,Good,0
APP002875,Services,11,2631582,18397,1250463,652,0,0.124,976718,Poor,0
APP002876,Trading,9,7895992,38797,2019037,711,2,0.971,1585525,Poor,0
APP002877,Trading,6,1361720,16014,267422,466,0,0.542,326755,Good,0
APP002878,Manufacturing,5,15811815,116920,3012335,808,0,0.713,2628956,Good,1
APP002879,Trading,16,1551138,10966,460202,661,1,0.609,558355,Good,0
APP002880,Manufacturing,15,3601900,21143,606397,696,1,1.412,777257,Good,0
APP002881,Manufacturing,11,511176,5952,188710,614,1,1.363,301174,Good,0
APP002882,Services,14,18597249,111196,4599861,660,0,1.833,8827079,Poor,1
APP002883,Manufacturing,3,24600808,233025,5639582,815,1,1.48,7081176,Poor,0
APP002884,Manufacturing,4,9949451,114482,2830760,630,1,0.463,2922782,Good,0
APP002885,Manufacturing,3,4347798,19380,1378404,614,0,1.528,1224098,Good,0
APP002886,Services,8,3344225,37031,524281,734,0,0.444,761248,Average,0
APP002887,Trading,14,357780,2714,137067,709,0,1.161,262397,Average,0
APP002888,Trading,6,454138,4382,205805,817,0,0.246,338957,Average,0
APP002889,Services,15,11588293,84247,2447386,478,0,0.19,1980312,Poor,1
APP002890,Services,5,2617231,26074,450572,613,1,1.032,829032,Good,0
APP002891,Manufacturing,7,455349,2862,184053,521,1,0.349,295086,Good,0
APP002892,Services,6,420945,1830,72998,785,0,0.683,50508,Poor,0
APP002893,Services,7,9065875,109378,1056193,534,1,0.794,1657381,Average,0
APP002894,Services,7,12976107,55837,4511757,696,4,1.762,4214130,Average,0
APP002895,Manufacturing,2,334009,3685,65432,523,0,0.732,80945,Good,0
APP002896,Services,10,4517205,25188,762161,620,1,1.089,724317,Good,0
APP002897,Trading,7,6258744,46534,3083314,564,2,1.668,1930428,Good,0
APP002898,Manufacturing,18,1607231,17712,348360,685,0,0.489,575795,Good,0
APP002899,Trading,11,23299908,137067,10750049,874,0,1.629,18737611,Good,0
APP002900,Manufacturing,9,2124505,24178,363901,525,1,1.73,308576,Poor,0
APP002901,Manufacturing,18,293674,2441,125572,572,2,2.079,107923,Good,0
APP002902,Services,17,2856311,20616,859199,743,2,1.044,983728,Good,0
APP002903,Manufacturing,19,30277257,293295,3979579,672,1,0.854,6833748,Good,0
APP002904,Trading,5,2044385,14334,804347,532,0,1.434,495399,Average,1
APP002905,Trading,3,700283,4944,319909,608,1,0.26,548025,Poor,0
APP002906,Manufacturing,2,8555754,87947,1413468,502,0,0.176,2663093,Poor,0
APP002907,Services,14,5491054,37056,2142807,628,2,0.836,2876196,Average,0
APP002908,Manufacturing,1,3287222,19196,913916,554,0,1.486,539747,Good,1
APP002909,Manufacturing,9,7288907,79427,2926847,699,0,0.321,2646833,Good,1
APP002910,Manufacturing,2,1181467,12852,455539,718,0,1.308,303880,Poor,0
APP002911,Manufacturing,15,1528400,12705,169102,414,3,0.762,150319,Average,1
APP002912,Manufacturing,10,10708950,91620,1836460,680,0,1.338,3154437,Good,1
APP002913,Services,15,882204,8793,254437,449,1,1.018,148464,Good,1
APP002914,Services,9,40166207,337822,19016195,668,2,0.419,17603965,Good,0
APP002915,Manufacturing,4,21493787,164255,5090360,817,1,0.62,6492378,Good,0
APP002916,Services,6,622870,7759,218969,627,0,0.517,396566,Poor,0
APP002917,Services,13,33798673,182411,3543233,701,0,0.413,3100234,Good,0
APP002918,Services,2,4189505,38149,1610658,727,0,0.99,2685757,Average,0
APP002919,Trading,5,27397749,316412,9348860,737,0,1.914,12857988,Good,0
APP002920,Manufacturing,5,4193014,41483,1619165,743,1,1.4,2452313,Poor,1
APP002921,Manufacturing,7,2681485,30857,1238482,707,1,1.738,2220168,Good,0
APP002922,Services,11,2378939,16579,377298,596,2,2.064,203598,Average,1
APP002923,Services,15,100000,643,50000,744,0,1.127,64730,Good,0
APP002924,Manufacturing,3,13527202,152324,6740771,804,0,0.552,10925585,Poor,1
APP002925,Trading,4,1177106,8770,191295,706,1,1.913,349477,Good,1
APP002926,Services,3,14207701,143223,5516151,675,0,1.428,3856017,Good,0
APP002927,Services,7,43081137,232547,16802951,496,1,1.972,17007568,Good,0
APP002928,Services,3,1415825,14817,528382,549,0,1.337,326452,Average,1
APP002929,Services,10,1383855,12096,264283,598,0,1.573,463129,Good,0
APP002930,Trading,16,17194676,110133,3199131,572,2,1.892,5713806,Good,0
APP002931,Trading,2,1653628,13704,606114,637,1,1.593,742718,Average,1
APP002932,Services,4,24522205,244597,4279126,565,0,1.169,2273041,Average,1
APP002933,Manufacturing,19,1379398,5884,502963,774,2,1.097,328584,Good,0
APP002934,Trading,9,30814436,292086,9152236,628,1,1.714,13147527,Good,0
APP002935,Services,5,2169885,18834,552564,548,1,1.617,1090721,Average,0
APP002936,Manufacturing,30,6974257,41862,1534984,617,4,0.996,2698956,Average,0
APP002937,Services,6,15121909,157895,7243859,668,0,1.047,12291983,Average,0
APP002938,Trading,11,7815461,52328,2369940,643,1,1.356,2670815,Good,1
APP002939,Services,4,16940381,109669,5497166,662,0,0.154,10872395,Poor,0
APP002940,Manufacturing,4,382790,3098,183625,633,0,0.57,319040,Good,0
APP002941,Manufacturing,11,1970025,19308,712264,843,0,0.575,714742,Good,0
APP002942,Trading,20,4313145,51356,2083857,775,2,1.878,3381550,Good,0
APP002943,Manufacturing,6,1099087,5874,156671,575,1,0.78,179981,Poor,1
APP002944,Services,4,14583445,108946,6397113,463,0,1.136,9536070,Average,0
APP002945,Services,14,1728310,8166,404711,642,0,1.68,791242,Average,1
APP002946,Manufacturing,6,1102465,11562,467660,548,1,0.643,406713,Good,0
APP002947,Trading,10,14738814,116403,6518309,497,2,0.435,11032259,Average,0
APP002948,Trading,5,715408,7195,149230,723,0,1.902,206767,Good,0
APP002949,Trading,6,776996,5323,204763,660,0,1.439,394159,Poor,0
APP002950,Services,4,7287239,81636,2844979,770,0,0.436,1996307,Good,0
APP002951,Services,11,27237143,234881,3802911,664,0,1.657,6006942,Good,1
APP002952,Services,10,4582835,55131,1843277,648,3,1.746,1024363,Good,0
APP002953,Services,10,318552,1536,50000,542,1,1.741,43491,Good,0
APP002954,Trading,5,9589627,81054,4466678,597,0,0.625,4383069,Average,0
APP002955,Services,9,1464874,15459,308408,488,0,0.952,354170,Good,0
APP002956,Services,21,21247680,194797,7016828,795,2,1.518,13668429,Average,0
APP002957,Services,4,1923660,8387,282511,526,0,0.842,169902,Good,0
APP002958,Services,4,18908820,232001,3929201,680,1,0.283,2960551,Average,0
APP002959,Manufacturing,5,1834121,12200,479773,635,0,0.359,386011,Poor,0
APP002960,Services,8,1256527,7845,370448,704,1,1.285,420827,Good,0
APP002961,Manufacturing,3,189702,1558,50000,659,1,0.863,29552,Good,0
APP002962,Manufacturing,10,1336978,11611,608943,537,0,0.11,1186299,Average,0
APP002963,Manufacturing,2,4350093,45903,448363,620,0,1.557,600706,Good,1
APP002964,Services,12,4256660,31686,1742990,800,1,0.942,2997821,Good,0
APP002965,Services,9,8918437,69858,2570575,585,3,0.846,4263935,Good,0
APP002966,Services,21,25567727,220513,7914541,807,3,1.606,11802461,Good,0
APP002967,Services,4,3549156,26452,650582,724,2,1.065,1207879,Good,0
APP002968,Trading,14,4125195,48627,1414724,691,0,1.42,2622297,Good,0
APP002969,Services,7,18568646,209090,5847132,590,2,0.225,4044214,Poor,0
APP002970,Trading,6,4900226,38996,811940,689,1,0.168,1504437,Average,0
APP002971,Trading,4,851269,3548,166208,606,0,1.164,213716,Average,0
APP002972,Manufacturing,5,1568441,18310,198817,770,0,1.966,179353,Good,1
APP002973,Services,6,141976,738,50000,533,0,0.617,70637,Good,0
APP002974,Services,2,818064,5075,86314,684,1,1.447,79525,Good,0
APP002975,Trading,9,282292,1534,53124,670,1,0.477,64732,Poor,1
APP002976,Manufacturing,9,6032544,34175,2243288,700,0,0.692,3868901,Average,0
APP002977,Services,11,22334772,242495,5058516,743,1,0.298,2773568,Good,0
APP002978,Manufacturing,5,836947,7529,198434,571,0,1.774,153713,Good,0
APP002979,Services,13,952424,11556,145494,587,0,0.69,281512,Good,1
APP002980,Services,16,15605490,95122,5152749,703,1,0.588,6016594,Good,0
APP002981,Trading,7,1778583,14608,421270,760,1,1.538,402307,Good,1
APP002982,Manufacturing,4,4996966,61522,1851509,633,0,0.479,3489945,Good,0
APP002983,Services,8,10763388,118975,4268585,809,1,0.607,7968683,Good,0
APP002984,Services,8,1220590,12496,407527,636,1,0.347,230808,Good,0
APP002985,Trading,7,1245030,7148,261988,592,2,2.029,273441,Average,1
APP002986,Services,11,1697694,17958,515153,717,0,0.571,962940,Good,0
APP002987,Manufacturing,6,337031,2380,67666,607,0,1.992,52079,Good,1
APP002988,Trading,4,7054919,60586,3253482,604,1,0.485,4448551,Good,0
APP002989,Services,8,8695049,80368,3535009,692,1,0.189,3468434,Good,0
APP002990,Services,11,4089336,37804,1215360,765,1,1.852,1950468,Average,0
APP002991,Manufacturing,12,28143973,287660,13683117,704,2,1.302,10089844,Good,0
APP002992,Services,6,2341941,22671,746381,672,1,0.818,1040514,Good,1
APP002993,Trading,9,8998446,42620,2082368,860,1,1.125,1041210,Good,1
APP002994,Trading,17,7926763,63238,1095374,753,0,0.595,962664,Good,0
APP002995,Manufacturing,17,1153528,11189,366243,650,2,1.406,272209,Poor,0
APP002996,Services,14,21069310,139758,9358284,788,1,1.321,7624625,Good,1
APP002997,Manufacturing,2,4041253,27381,1805177,630,1,0.302,3232421,Good,0
APP002998,Manufacturing,6,14949412,77807,5110110,722,4,2.03,9567121,Good,0
APP002999,Manufacturing,16,538756,4124,138662,736,5,1.225,226372,Good,1
APP003000,Services,2,3931111,48707,1415665,654,1,0.521,1960922,Good,0
APP003001,Services,7,1752876,11471,709662,591,0,0.684,600576,Good,0
APP003002,Services,5,957051,8226,253283,657,1,1.796,231014,Poor,1
APP003003,Manufacturing,9,29515462,305789,8574290,620,0,0.828,8272772,Good,0
APP003004,Trading,1,4425506,18937,1647379,678,0,1.168,2743723,Average,1
